x/d,Reb,Prb,Bo,Cp_bar/Cpb,Dens_w/Dens_b,Nu
26.93359375,4202.576874,3.544827605,3e-06,0.8117564759999999,0.20608067100000002,0.0
26.97265625,4203.626217,3.546690973,3e-06,0.810253805,0.20597367800000002,0.0
27.01171875,4204.658928,3.548530439,3e-06,0.808762915,0.205866155,0.0
27.05078125,4205.680111,3.550372849,3e-06,0.807275724,0.205758553,0.0
27.08984375,4206.694503,3.5522423489999997,3e-06,0.805785035,0.205651279,0.0
27.12890625,4207.706633,3.554157231,3e-06,0.8042854779999999,0.205544642,0.0
27.16796875,4208.721305,3.556131438,3e-06,0.802773049,0.205438884,0.0
27.20703125,4209.7424710000005,3.558174185,3e-06,0.801244118,0.205335143,0.0
27.24609375,4210.771592,3.560285263,3e-06,0.799698088,0.20523428,0.0
27.28515625,4211.807569,3.562449446,3e-06,0.798141895,0.20513426699999998,0.0
27.32421875,4212.847954,3.5646355219999997,3e-06,0.796585023,0.205034616,0.0
27.36328125,4213.888852,3.566801672,3e-06,0.795039939,0.204934659,0.0
27.40234375,4214.924111,3.5689048889999997,3e-06,0.79351929,0.204833701,0.0
27.44140625,4215.946758,3.570911045,3e-06,0.792032973,0.204731193,0.0
27.48046875,4216.953972,3.572804882,3e-06,0.790585275,0.204626896,0.0
27.51953125,4217.951315,3.574597181,3e-06,0.789172867,0.204521,0.0
27.55859375,4218.948118,3.576320075,3e-06,0.787786265,0.204414051,0.0
27.59765625,4219.947556,3.578009489,3e-06,0.786412938,0.204308467,0.0
27.63671875,4220.946613,3.5796926910000004,3e-06,0.7850461479999999,0.204203766,0.0
27.67578125,4221.943689,3.581386152,3e-06,0.783682257,0.204099395,0.0
27.71484375,4222.939710000001,3.5830930960000003,3e-06,0.7823205540000001,0.203995443,0.0
27.75390625,4223.933679,3.584805013,3e-06,0.780963728,0.20389180899999998,0.0
27.79296875,4224.922555,3.5865133339999997,3e-06,0.779614453,0.203788391,0.0
27.83203125,4225.905933,3.5882232710000004,3e-06,0.778271403,0.20368530699999998,0.0
27.87109375,4226.8891060000005,3.589959768,3e-06,0.7769275609999999,0.20358299300000002,0.0
27.91015625,4227.881607,3.591761576,3e-06,0.775571963,0.203482098,0.0
27.94921875,4228.893078,3.5936664639999996,3e-06,0.7741939640000001,0.203383244,0.0
27.98828125,4229.929965,3.595695873,3e-06,0.7727851379999999,0.203289007,0.0
28.02734375,4230.994792,3.59784691,3e-06,0.7713486279999999,0.203197381,0.0
28.06640625,4232.086283,3.600093435,3e-06,0.769892241,0.203107636,0.0
28.10546875,4233.1992,3.6023946839999996,3e-06,0.768427485,0.203019084,0.0
28.14453125,4234.326198,3.6047101539999997,3e-06,0.76696564,0.202931033,0.0
28.18359375,4235.460515,3.6070132669999997,3e-06,0.7655139059999999,0.202843012,0.0
28.22265625,4236.597015,3.609295869,3e-06,0.764074189,0.20275484,0.0
28.26171875,4237.73387,3.611566025,3e-06,0.7626437890000001,0.202666591,0.0
28.30078125,4238.874036,3.613841789,3e-06,0.761217225,0.202578497,0.0
28.33984375,4240.02293,3.616143577,3e-06,0.759788404,0.20249083,0.0
28.37890625,4241.184911,3.618489864,3e-06,0.75834964,0.20240586800000002,0.0
28.41796875,4242.361914,3.620893761,3e-06,0.756898885,0.20232207800000002,0.0
28.45703125,4243.5535119999995,3.623358202,3e-06,0.755435539,0.202239117,0.0
28.49609375,4244.757609,3.6258727210000004,3e-06,0.75396242,0.202156787,0.0
28.53515625,4245.9713520000005,3.628415097,3e-06,0.752485618,0.202074709,0.0
28.57421875,4247.191358,3.630957037,3e-06,0.7510128640000001,0.201992411,0.0
28.61328125,4248.413746,3.63347099,3e-06,0.749551616,0.201909438,0.0
28.65234375,4249.634537,3.635935486,3e-06,0.748107596,0.201825432,0.0
28.69140625,4250.850057,3.638337683,3e-06,0.746684122,0.201740177,0.0
28.73046875,4252.057514,3.6406738689999996,3e-06,0.745282019,0.201653604,0.0
28.76953125,4253.256013,3.642949129,3e-06,0.743897735,0.20156771899999998,0.0
28.80859375,4254.447299,3.6451764210000004,3e-06,0.742529302,0.201481243,0.0
28.84765625,4255.635308,3.6473744060000004,3e-06,0.741172188,0.20139408399999997,0.0
28.88671875,4256.824597999999,3.6495635739999996,3e-06,0.739821058,0.201306614,0.0
28.92578125,4258.018702,3.6517618769999998,3e-06,0.7384713709999999,0.20121916899999998,0.0
28.96484375,4259.219361,3.6539819060000003,3e-06,0.7371200929999999,0.201132008,0.0
29.00390625,4260.426775,3.656230569,3e-06,0.735765735,0.20104529399999999,0.0
29.04296875,4261.640799,3.658511715,3e-06,0.734407626,0.200959143,0.0
29.08203125,4262.862289,3.6608291,3e-06,0.73304511,0.200873665,0.0
29.12109375,4264.093364,3.663185443,3e-06,0.7316778009999999,0.20078895100000002,0.0
29.16015625,4265.335803,3.665576708,3e-06,0.7303049970000001,0.200707026,0.0
29.19921875,4266.589218,3.66798698,3e-06,0.728933087,0.200625857,0.0
29.23828125,4267.8516420000005,3.6703921289999997,3e-06,0.7275688990000001,0.200544873,0.0
29.27734375,4269.121092,3.6727716339999996,3e-06,0.726217972,0.20046378,0.0
29.31640625,4270.394559,3.675115729,3e-06,0.724882899,0.20038244300000002,0.0
29.35546875,4271.667464,3.677423567,3e-06,0.723563823,0.20030085399999997,0.0
29.39453125,4272.936409,3.679699142,3e-06,0.722259529,0.20021906899999997,0.0
29.43359375,4274.200917,3.6819489489999997,3e-06,0.720968085,0.20013717,0.0
29.47265625,4275.462601,3.684184089,3e-06,0.7196863440000001,0.200055304,0.0
29.51171875,4276.724222,3.6864227119999997,3e-06,0.718409345,0.19997373,0.0
29.55078125,4277.989389,3.6886863310000004,3e-06,0.717129531,0.19989453199999999,0.0
29.58984375,4279.262822,3.6909929439999996,3e-06,0.715843525,0.199816555,0.0
29.62890625,4280.549872,3.6933518039999997,3e-06,0.714549213,0.19973956,0.0
29.66796875,4281.854047999999,3.695762626,3e-06,0.7132466120000001,0.199663518,0.0
29.70703125,4283.175243,3.698219004,3e-06,0.7119373179999999,0.19958831,0.0
29.74609375,4284.509403,3.7007091610000002,3e-06,0.710624268,0.19951372399999998,0.0
29.78515625,4285.848214,3.7032123439999998,3e-06,0.709312607,0.199439399,0.0
29.82421875,4287.1796890000005,3.7056970739999997,3e-06,0.708010087,0.19936479199999999,0.0
29.86328125,4288.4716149999995,3.7088000639999996,3e-06,0.706527358,0.199290621,0.0
29.90234375,4289.732906,3.711888405,3e-06,0.705050197,0.199215107,0.0
29.94140625,4290.964962,3.714839504,3e-06,0.703612295,0.19913888100000002,0.0
29.98046875,4292.172154,3.717655171,3e-06,0.702212815,0.19906163899999998,0.0
30.01953125,4293.361572999999,3.7203531069999998,3e-06,0.700847427,0.198982666,0.0
30.05859375,4294.540603,3.7229527589999996,3e-06,0.699510565,0.198902164,0.0
30.09765625,4295.71612,3.725465831,3e-06,0.698198765,0.198820241,0.0
30.13671875,4296.893465,3.727897064,3e-06,0.696910445,0.198736928,0.0
30.17578125,4298.074315999999,3.7302506010000003,3e-06,0.695644277,0.198652258,0.0
30.21484375,4299.256306,3.732536239,3e-06,0.6943975920000001,0.19856635600000003,0.0
30.25390625,4300.436864,3.734771981,3e-06,0.693165735,0.19847946100000002,0.0
30.29296875,4301.616765,3.7369769319999997,3e-06,0.6919438659999999,0.198391837,0.0
30.33203125,4302.798752000001,3.739162453,3e-06,0.69072838,0.19830447899999998,0.0
30.37109375,4303.98564,3.741336837,3e-06,0.689516887,0.198217902,0.0
30.41015625,4305.181257,3.743515333,3e-06,0.6883067279999999,0.198131097,0.0
30.44921875,4306.390778,3.745722732,3e-06,0.68709165,0.198044375,0.0
30.48828125,4307.618272,3.747988364,3e-06,0.68586424,0.19795809399999997,0.0
30.52734375,4308.864184,3.750335848,3e-06,0.684618512,0.197872523,0.0
30.56640625,4310.125615999999,3.752770929,3e-06,0.6833529540000001,0.19778769100000002,0.0
30.60546875,4311.399526,3.7552762410000002,3e-06,0.682071797,0.19770333,0.0
30.64453125,4312.684044,3.757817423,3e-06,0.6807834540000001,0.19761895100000001,0.0
30.68359375,4313.9753789999995,3.760358441,3e-06,0.679496695,0.19753405100000002,0.0
30.72265625,4315.265547,3.7628747419999997,3e-06,0.678216455,0.19744933,0.0
30.76171875,4316.544122,3.76535192,3e-06,0.676946182,0.197364547,0.0
30.80078125,4317.801885,3.76777732,3e-06,0.6756898240000001,0.197278538,0.0
30.83984375,4319.03325,3.7701369860000002,3e-06,0.674450757,0.19719113300000002,0.0
30.87890625,4320.2362969999995,3.772421063,3e-06,0.673231383,0.19710222300000002,0.0
30.91796875,4321.411405,3.774630525,3e-06,0.672031479,0.197011847,0.0
30.95703125,4322.559934000001,3.776774998,3e-06,0.670848739,0.196920155,0.0
30.99609375,4323.684928,3.77886389,3e-06,0.669680933,0.196827298,0.0
31.03515625,4324.793099,3.78090301,3e-06,0.668526701,0.196733374,0.0
31.07421875,4325.893021,3.78289937,3e-06,0.667384371,0.19663848899999997,0.0
31.11328125,4326.990976,3.7848714119999998,3e-06,0.666247644,0.19654491899999998,0.0
31.15234375,4328.092528,3.786858104,3e-06,0.665108935,0.19645116699999998,0.0
31.19140625,4329.20431,3.788906812,3e-06,0.663956932,0.19635780600000002,0.0
31.23046875,4330.330766,3.7910516189999997,3e-06,0.662783595,0.196265269,0.0
31.26953125,4331.471757,3.793304168,3e-06,0.661586362,0.19617371,0.0
31.30859375,4332.623708,3.795654968,3e-06,0.660367785,0.196083027,0.0
31.34765625,4333.7815200000005,3.798078233,3e-06,0.6591343239999999,0.195992917,0.0
31.38671875,4334.9403950000005,3.8005382739999996,3e-06,0.657894776,0.19590296399999999,0.0
31.42578125,4336.096678,3.802993935,3e-06,0.6566591829999999,0.19581269199999998,0.0
31.46484375,4337.246839,3.80540116,3e-06,0.655436837,0.19572313600000002,0.0
31.50390625,4338.386214,3.8077209830000003,3e-06,0.6542380520000001,0.195632828,0.0
31.54296875,4339.509805,3.809932603,3e-06,0.653068349,0.195541068,0.0
31.58203125,4340.613713000001,3.812038945,3e-06,0.651927224,0.195447965,0.0
31.62109375,4341.696072,3.814060568,3e-06,0.6508100729999999,0.195353853,0.0
31.66015625,4342.758051,3.816026525,3e-06,0.649710329,0.19525917,0.0
31.69921875,4343.80417,3.817969658,3e-06,0.648620546,0.195164388,0.0
31.73828125,4344.841807,3.81992686,3e-06,0.6475323129999999,0.19507001399999999,0.0
31.77734375,4345.880279999999,3.821939347,3e-06,0.646436188,0.19497659,0.0
31.81640625,4346.928863,3.824048535,3e-06,0.645321633,0.194885848,0.0
31.85546875,4347.995007,3.826288955,3e-06,0.644181153,0.194797761,0.0
31.89453125,4349.083984000001,3.828681755,3e-06,0.64301062,0.19471181399999998,0.0
31.93359375,4350.199618,3.83123281,3e-06,0.641808782,0.19462805100000002,0.0
31.97265625,4351.345015999999,3.8339352680000003,3e-06,0.640577321,0.19454636100000003,0.0
32.01171875,4352.5208649999995,3.8367720089999997,3e-06,0.639320271,0.19446650199999999,0.0
32.05078125,4353.722293,3.83972023,3e-06,0.638042958,0.19438817,0.0
32.08984375,4354.940200999999,3.8427620680000003,3e-06,0.636749572,0.19431112899999997,0.0
32.12890625,4356.167478,3.84589158,3e-06,0.635441621,0.194235308,0.0
32.16796875,4357.402763,3.8491082010000004,3e-06,0.634118936,0.194161328,0.0
32.20703125,4358.648972999999,3.852403533,3e-06,0.632783151,0.19408975899999997,0.0
32.24609375,4359.909208,3.8557542989999996,3e-06,0.6314408810000001,0.194019081,0.0
32.28515625,4361.181686999999,3.85912425,3e-06,0.630100525,0.19394888,0.0
32.32421875,4362.459453,3.862474756,3e-06,0.628770911,0.193878716,0.0
32.36328125,4363.736148,3.8657776680000002,3e-06,0.627458417,0.193808278,0.0
32.40234375,4365.008181,3.869019914,3e-06,0.6261659629999999,0.193737434,0.0
32.44140625,4366.272591,3.872202892,3e-06,0.624893185,0.193666225,0.0
32.48046875,4367.528756000001,3.87534142,3e-06,0.6236367039999999,0.193594847,0.0
32.51953125,4368.779781,3.8784547710000004,3e-06,0.622392147,0.193523539,0.0
32.55859375,4370.028931,3.88155325,3e-06,0.621155858,0.19345395399999998,0.0
32.59765625,4371.276399,3.8846312060000003,3e-06,0.619930011,0.19338471399999999,0.0
32.63671875,4372.519158,3.8876667119999997,3e-06,0.618719448,0.193315294,0.0
32.67578125,4373.751774,3.890625935,3e-06,0.617531371,0.19324526600000003,0.0
32.71484375,4374.967462,3.8934720410000003,3e-06,0.6163735810000001,0.193174171,0.0
32.75390625,4376.160506,3.896176899,3e-06,0.615251938,0.193101666,0.0
32.79296875,4377.328952000001,3.898730811,3e-06,0.614168302,0.19302763899999997,0.0
32.83203125,4378.4752,3.9011465089999997,3e-06,0.613119738,0.19295226699999998,0.0
32.87109375,4379.604947,3.90345499,3e-06,0.612099452,0.19287596,0.0
32.91015625,4380.725496999999,3.905694835,3e-06,0.611099011,0.192799339,0.0
32.94921875,4381.8439,3.907901761,3e-06,0.610109627,0.192724299,0.0
32.98828125,4382.965939,3.91010244,3e-06,0.609126895,0.192649645,0.0
33.02734375,4384.095722999999,3.912312441,3e-06,0.608147572,0.192575595,0.0
33.06640625,4385.234838,3.914536697,3e-06,0.607170702,0.19250223100000002,0.0
33.10546875,4386.381428,3.916770915,3e-06,0.606197277,0.192429522,0.0
33.14453125,4387.531388,3.919004953,3e-06,0.605229483,0.19235735699999998,0.0
33.18359375,4388.681214,3.92122858,3e-06,0.604269475,0.192285615,0.0
33.22265625,4389.829705,3.923437733,3e-06,0.603318056,0.192214248,0.0
33.26171875,4390.977591,3.925637231,3e-06,0.602374133,0.192143311,0.0
33.30078125,4392.1260409999995,3.927838261,3e-06,0.601435264,0.192072935,0.0
33.33984375,4393.275364,3.93005237,3e-06,0.600497949,0.192004494,0.0
33.37890625,4394.424816,3.9322849539999996,3e-06,0.599561719,0.191937062,0.0
33.41796875,4395.573068,3.934533628,3e-06,0.598627174,0.191870307,0.0
33.45703125,4396.71987,3.936796588,3e-06,0.5976945579999999,0.191804182,0.0
33.49609375,4397.866518,3.9390784880000003,3e-06,0.596762762,0.191738718,0.0
33.53515625,4399.015090999999,3.941389796,3e-06,0.595829459,0.191674013,0.0
33.57421875,4400.16818,3.9437438030000003,3e-06,0.594891737,0.191610193,0.0
33.61328125,4401.330013000001,3.946155047,3e-06,0.5939464329999999,0.191547395,0.0
33.65234375,4402.506457,3.9486398639999996,3e-06,0.592990045,0.19148578,0.0
33.69140625,4403.703449000001,3.951215265,3e-06,0.5920189779999999,0.191425517,0.0
33.73046875,4404.925101,3.953891997,3e-06,0.591030967,0.191366702,0.0
33.76953125,4406.173095,3.956667013,3e-06,0.590025506,0.19131068199999998,0.0
33.80859375,4407.446744,3.959521796,3e-06,0.589007402,0.19125577300000002,0.0
33.84765625,4408.742493,3.962428788,3e-06,0.587982171,0.191201591,0.0
33.88671875,4410.053842,3.9653617860000003,3e-06,0.586955001,0.191147775,0.0
33.92578125,4411.372808,3.968303147,3e-06,0.585929312,0.19109407399999997,0.0
33.96484375,4412.692568,3.9712448210000004,3e-06,0.5849065720000001,0.19104035600000002,0.0
34.00390625,4414.008906,3.9741830289999998,3e-06,0.583887387,0.190986545,0.0
34.04296875,4415.319788000001,3.9771150810000004,3e-06,0.582872144,0.190932579,0.0
34.08203125,4416.625873,3.980045545,3e-06,0.581859794,0.19087848899999998,0.0
34.12109375,4417.931932,3.982992482,3e-06,0.580846644,0.19082448,0.0
34.16015625,4419.246118,3.9859817339999997,3e-06,0.5798275310000001,0.190770861,0.0
34.19921875,4420.575701,3.989028205,3e-06,0.57879856,0.19071913699999998,0.0
34.23828125,4421.921694,3.992118024,3e-06,0.577763488,0.19066787899999998,0.0
34.27734375,4423.277631,3.995210273,3e-06,0.5767304910000001,0.19061651699999999,0.0
34.31640625,4424.633763,3.998257811,3e-06,0.575708836,0.19056446800000001,0.0
34.35546875,4425.981337,4.001225419,3e-06,0.574705372,0.190511304,0.0
34.39453125,4427.314303,4.004093861,3e-06,0.573723772,0.19045679699999998,0.0
34.43359375,4428.6305090000005,4.006859217,3e-06,0.572764718,0.190400913,0.0
34.47265625,4429.93398,4.009537363,3e-06,0.571825069,0.19034387100000003,0.0
34.51171875,4431.235743,4.012167975,3e-06,0.570897121,0.190286189,0.0
34.55078125,4432.550359000001,4.014808013,3e-06,0.569969904,0.190228598,0.0
34.58984375,4433.889208,4.017514466000001,3e-06,0.569032515,0.190171835,0.0
34.62890625,4435.255338,4.020325803,3e-06,0.568076704,0.190117733,0.0
34.66796875,4436.642563,4.023250215,3e-06,0.567102031,0.190065037,0.0
34.70703125,4438.039047,4.026264625,3e-06,0.566113066,0.190013462,0.0
34.74609375,4439.432052,4.029319643,3e-06,0.5651194,0.18996240399999997,0.0
34.78515625,4440.811303,4.0323535,3e-06,0.564132947,0.18991112,0.0
34.82421875,4442.17071,4.035316183,3e-06,0.563163313,0.189859024,0.0
34.86328125,4443.506895,4.038187348,3e-06,0.562214399,0.189805902,0.0
34.90234375,4444.817598,4.040975041,3e-06,0.561284679,0.18975188399999998,0.0
34.94140625,4446.102797,4.043697386,3e-06,0.560370694,0.189697215,0.0
34.98046875,4447.366629,4.04636855,3e-06,0.559469715,0.189642082,0.0
35.01953125,4448.618899,4.049003798999999,3e-06,0.55857877,0.189586731,0.0
35.05859375,4449.873283,4.051630318,3e-06,0.55769186,0.189532703,0.0
35.09765625,4451.1411259999995,4.054285158,3e-06,0.55680292,0.189479195,0.0
35.13671875,4452.425333,4.057000144,3e-06,0.555906015,0.189426596,0.0
35.17578125,4453.719882,4.059789441,3e-06,0.5549985239999999,0.18937506899999998,0.0
35.21484375,4455.016586,4.062648383,3e-06,0.554081311,0.18932453800000001,0.0
35.25390625,4456.312924,4.065557866,3e-06,0.553157873,0.18927474,0.0
35.29296875,4457.6142469999995,4.068493952,3e-06,0.552232559,0.189225353,0.0
35.33203125,4458.927633,4.071435469,3e-06,0.551309198,0.189176092,0.0
35.37109375,4460.248831,4.074362796,3e-06,0.5503913460000001,0.189126707,0.0
35.41015625,4461.567688,4.077279621000001,3e-06,0.54947832,0.18907725,0.0
35.44921875,4462.886431,4.080217025,3e-06,0.54856449,0.18902812100000002,0.0
35.48828125,4464.214556,4.083197027,3e-06,0.54764521,0.188980714,0.0
35.52734375,4465.555582999999,4.086215574,3e-06,0.546722019,0.18893407,0.0
35.56640625,4466.907257,4.089248415,3e-06,0.545799561,0.188887748,0.0
35.60546875,4468.265273,4.0922626939999995,3e-06,0.544883855,0.188841357,0.0
35.64453125,4469.624461,4.095230553,3e-06,0.543979928,0.188794564,0.0
35.68359375,4470.980518,4.098145188999999,3e-06,0.543088937,0.18874728699999999,0.0
35.72265625,4472.332598,4.101029209,3e-06,0.542206717,0.188699803,0.0
35.76171875,4473.684289,4.103923785,3e-06,0.5413257770000001,0.18865260600000003,0.0
35.80078125,4475.042323,4.1068694919999995,3e-06,0.540438779,0.18860617899999998,0.0
35.83984375,4476.414503,4.1098956310000005,3e-06,0.539540454,0.18856086,0.0
35.87890625,4477.806762,4.113016906,3e-06,0.538628191,0.188516812,0.0
35.91796875,4479.220098,4.116231183,3e-06,0.537702018,0.188474593,0.0
35.95703125,4480.649773,4.119518291,3e-06,0.536765582,0.188433947,0.0
35.99609375,4482.086733,4.12284224,3e-06,0.535825718,0.188393825,0.0
36.03515625,4483.519544,4.126157692,3e-06,0.534890465,0.188353673,0.0
36.07421875,4484.936399,4.129418326000001,3e-06,0.533967984,0.188312932,0.0
36.11328125,4486.327069,4.132582864,3e-06,0.533065494,0.18827111300000002,0.0
36.15234375,4487.684057,4.135615975,3e-06,0.5321891329999999,0.188227805,0.0
36.19140625,4489.002654999999,4.138485037,3e-06,0.531344532,0.18818263899999998,0.0
36.23046875,4490.280677000001,4.141158906,3e-06,0.530537038,0.188135265,0.0
36.26953125,4491.518311,4.143614228,3e-06,0.529770621,0.18808543600000002,0.0
36.30859375,4492.717974,4.145848418,3e-06,0.529045643,0.18803316,0.0
36.34765625,4493.884719,4.147889931,3e-06,0.528357113,0.18797883199999998,0.0
36.38671875,4495.025215,4.149791919,3e-06,0.527695146,0.187924168,0.0
36.42578125,4496.146871,4.151614004,3e-06,0.527050053,0.187869019,0.0
36.46484375,4497.259371,4.153409474,3e-06,0.526412742,0.18781394699999998,0.0
36.50390625,4498.373640999999,4.15522437,3e-06,0.5257753239999999,0.18775953399999998,0.0
36.54296875,4499.4968,4.157100318,3e-06,0.5251307,0.1877063,0.0
36.58203125,4500.632392,4.1590746,3e-06,0.524472543,0.187654708,0.0
36.62109375,4501.786535,4.16117639,3e-06,0.52379594,0.18760511600000002,0.0
36.66015625,4502.967042,4.163418279,3e-06,0.52309883,0.18755767399999998,0.0
36.69921875,4504.173839,4.165793166,3e-06,0.5223824970000001,0.187512285,0.0
36.73828125,4505.398309,4.168286229,3e-06,0.521649501,0.187468749,0.0
36.77734375,4506.634059,4.1708834580000005,3e-06,0.520902211,0.187426867,0.0
36.81640625,4507.879973,4.173564239,3e-06,0.520144049,0.187386348,0.0
36.85546875,4509.134046,4.176300376,3e-06,0.519379196,0.187347515,0.0
36.89453125,4510.385578,4.179320486,3e-06,0.5185610970000001,0.187309983,0.0
36.93359375,4511.615336,4.183229987,3e-06,0.517568613,0.187274069,0.0
36.97265625,4512.840222999999,4.1871446919999995,3e-06,0.516579069,0.187238365,0.0
37.01171875,4514.059727000001,4.191042639,3e-06,0.515596264,0.187202658,0.0
37.05078125,4515.274364,4.194895048999999,3e-06,0.514625213,0.187166687,0.0
37.08984375,4516.483729,4.198671002,3e-06,0.513671278,0.187130182,0.0
37.12890625,4517.686179,4.202344648,3e-06,0.5127388860000001,0.187092919,0.0
37.16796875,4518.881277,4.205907498999999,3e-06,0.511829406,0.187054838,0.0
37.20703125,4520.071353,4.209376612,3e-06,0.510939785,0.187016118,0.0
37.24609375,4521.259317,4.212788776,3e-06,0.510063614,0.186977122,0.0
37.28515625,4522.445109,4.216188355,3e-06,0.509193254,0.186938283,0.0
37.32421875,4523.626585,4.2196261580000005,3e-06,0.5083200370000001,0.186900094,0.0
37.36328125,4524.8034609999995,4.223154856,3e-06,0.507434578,0.186863892,0.0
37.40234375,4525.978271,4.226804381,3e-06,0.506532427,0.186829309,0.0
37.44140625,4527.153866,4.2305631560000005,3e-06,0.5056159610000001,0.186796126,0.0
37.48046875,4528.331308,4.234385869,3e-06,0.504693184,0.186763968,0.0
37.51953125,4529.509317,4.238213977,3e-06,0.503774254,0.18673234100000002,0.0
37.55859375,4530.684544,4.241992614,3e-06,0.502868591,0.186700786,0.0
37.59765625,4531.852877,4.2456795089999995,3e-06,0.5019833579999999,0.186668952,0.0
37.63671875,4533.011432,4.249249181000001,3e-06,0.501122776,0.18663663,0.0
37.67578125,4534.160032,4.252699448,3e-06,0.500287065,0.186603815,0.0
37.71484375,4535.300714999999,4.256060023,3e-06,0.499471059,0.18657077600000002,0.0
37.75390625,4536.437247999999,4.259394665,3e-06,0.498663924,0.186538084,0.0
37.79296875,4537.576726,4.262788896,3e-06,0.49785129100000003,0.186506499,0.0
37.83203125,4538.729202,4.266324019,3e-06,0.497019628,0.186476742,0.0
37.87109375,4539.9035969999995,4.270051727,3e-06,0.496160437,0.18644928,0.0
37.91015625,4541.104115,4.273982928,3e-06,0.495271577,0.18642499899999998,0.0
37.94921875,4542.329465,4.278093285,3e-06,0.494357724,0.18640281600000003,0.0
37.98828125,4543.573804,4.282338866,3e-06,0.49342621600000003,0.18638230100000003,0.0
38.02734375,4544.829244,4.28667344,3e-06,0.492484689,0.186363008,0.0
38.06640625,4546.0886359999995,4.2910582669999995,3e-06,0.491539485,0.186344564,0.0
38.10546875,4547.347606,4.295462952,3e-06,0.490595551,0.186326679,0.0
38.14453125,4548.60503,4.299859596,3e-06,0.48965739799999997,0.18630909699999998,0.0
38.18359375,4549.861271,4.304217041999999,3e-06,0.48873002600000004,0.18629153699999998,0.0
38.22265625,4551.11701,4.308506375,3e-06,0.487818013,0.186273737,0.0
38.26171875,4552.373398,4.312713598999999,3e-06,0.48692347700000005,0.18625557,0.0
38.30078125,4553.628615,4.316837012,3e-06,0.486046521,0.186237015,0.0
38.33984375,4554.875886,4.320873401,3e-06,0.48518746799999996,0.18621803,0.0
38.37890625,4556.108717,4.324812082,3e-06,0.484347805,0.186198499,0.0
38.41796875,4557.326171,4.32863197,3e-06,0.483530649,0.18617821199999998,0.0
38.45703125,4558.531172,4.332303324,3e-06,0.482740459,0.18615688,0.0
38.49609375,4559.727847,4.335816755,3e-06,0.481978229,0.18613481899999998,0.0
38.53515625,4560.919968,4.339215397,3e-06,0.48123699600000003,0.18611234100000001,0.0
38.57421875,4562.1111630000005,4.342593106,3e-06,0.48050208,0.186089967,0.0
38.61328125,4563.3083,4.346056321,3e-06,0.479756785,0.18606867100000002,0.0
38.65234375,4564.522668,4.349685816,3e-06,0.478988584,0.186049192,0.0
38.69140625,4565.767149,4.353530185,3e-06,0.478190093,0.186031972,0.0
38.73046875,4567.051534,4.357611288,3e-06,0.477358165,0.18601720800000002,0.0
38.76953125,4568.378556000001,4.361923566000001,3e-06,0.476493936,0.186004843,0.0
38.80859375,4569.743369,4.36643116,3e-06,0.475603205,0.18599454,0.0
38.84765625,4571.135835,4.3710700639999995,3e-06,0.474696026,0.18598570000000003,0.0
38.88671875,4572.544451,4.375766852,3e-06,0.47378378200000004,0.18597764,0.0
38.92578125,4573.959875,4.380466598,3e-06,0.47287491,0.18596985100000002,0.0
38.96484375,4575.376292,4.385145427,3e-06,0.471973046,0.18596212,0.0
39.00390625,4576.790317,4.389798395,3e-06,0.47107893,0.185954413,0.0
39.04296875,4578.1992,4.394418515,3e-06,0.470193615,0.18594668,0.0
39.08203125,4579.600861999999,4.398986749,3e-06,0.469319955,0.185938761,0.0
39.12109375,4580.993778,4.403476056000001,3e-06,0.468461981,0.18593042399999998,0.0
39.16015625,4582.375597,4.407860113,3e-06,0.467623389,0.185921799,0.0
39.19921875,4583.743829,4.4121231,3e-06,0.466806493,0.185912734,0.0
39.23828125,4585.098419,4.416270557,3e-06,0.466010572,0.185902985,0.0
39.27734375,4586.442014,4.420334936000001,3e-06,0.46523073600000003,0.185892876,0.0
39.31640625,4587.780847999999,4.424372418,3e-06,0.464458621,0.18588294800000002,0.0
39.35546875,4589.123626,4.428438064,3e-06,0.46368611,0.185873725,0.0
39.39453125,4590.47653,4.432557007,3e-06,0.462909564,0.185865453,0.0
39.43359375,4591.839117,4.436717487,3e-06,0.462130782,0.185858032,0.0
39.47265625,4593.204872,4.440882767,3e-06,0.461355184,0.185851126,0.0
39.51171875,4594.565565999999,4.445002951,3e-06,0.460590008,0.185844266,0.0
39.55078125,4595.913907,4.449015074,3e-06,0.459844277,0.185836855,0.0
39.58984375,4597.241867,4.452844997,3e-06,0.459128539,0.185828188,0.0
39.62890625,4598.538836,4.456430533,3e-06,0.458451561,0.18581768699999998,0.0
39.66796875,4599.797964,4.4597657360000005,3e-06,0.457813993,0.185805317,0.0
39.70703125,4601.025047,4.46291135,3e-06,0.457206921,0.18579166800000002,0.0
39.74609375,4602.2355,4.465951308,3e-06,0.456618157,0.18577753800000002,0.0
39.78515625,4603.445019,4.468956259,3e-06,0.45603746,0.185763585,0.0
39.82421875,4604.663975,4.47197755,3e-06,0.455457383,0.185750269,0.0
39.86328125,4605.898555,4.475060273,3e-06,0.454871407,0.18573798800000002,0.0
39.90234375,4607.153722,4.478251536,3e-06,0.454272756,0.185727148,0.0
39.94140625,4608.4314859999995,4.481590171000001,3e-06,0.45365561299999996,0.185718589,0.0
39.98046875,4609.727992,4.485093299,3e-06,0.453017849,0.185711958,0.0
